"word" "definition"
"날가지-숭어" "날가지숭엇과의 바닷물고기. 몸의 길이는 60cm 정도이고 옆으로 납작하며 긴 타원형이다. 입은 돌출되어 있고 짧으며, 꼬리지느러미는 제비 꽁지와 비슷한 모양이다. 머리가 작고 아래턱은 위턱에 비하여 짧다. 한국, 일본 등지에 분포한다. (Polydactylus plebejus) "
