"word" "definition"
"수염-문절" "망둑엇과의 바닷물고기. 몸의 길이는 7cm 정도이며, 연한 노란빛을 띤 파란색 바탕에 5~6개의 희미한 얼룩무늬가 있다. 한국 동남해, 일본 연안에 분포한다. (Chaeturichthys sciistius)"
