"word" "definition"
"말브랑슈" "프랑스의 철학자(1638~1715). 데카르트 학파의 주요 철학자로서, 데카르트 철학을 아우구스티누스의 신학 및 신플라톤 철학과 종합하여 기회 원인론을 주장하였으며, 저서에 ≪진리의 탐구≫ 따위가 있다."
