"word" "definition"
"시가 나오야" "일본의 소설가(1883~1971). 잡지 ≪시라카바(白樺)≫를 창간하고 중심 작가로 활동하면서 사실주의적 경향의 작품을 남겼다. 작품에 , ,  따위가 있다."
