"word" "definition"
"화담-집" "조선 중종 때의 학자 서경덕의 문집. 원리기(原理氣), 성음해(聲音解), 귀신 생사론(鬼神生死論), 서(序), 서(書), 자사(字詞), 명(銘), 시(詩) 따위를 수록하였다. 선조 38년(1605)에 간행되었다. 1권 1책의 인본(印本)."
