"word" "definition"
"불암-초" "벽오동과의 한해살이풀. 줄기는 높이가 60cm 정도이며, 세 개 정도인 잎은 어긋나고 달걀 모양으로 얕게 갈라지고 톱니가 있으며 턱잎은 침같이 생겼다. 7~9월에 분홍색 꽃이 가지 끝에 모여 피고 열매는 납작한 공 모양이다. 경기도 불암산에서 처음 발견되었기 때문에 이러한 이름이 붙었다. 우리나라 남쪽 바닷가, 일본 남부, 열대 아시아 등지에 분포한다. (Melochia corchorifolia) "
