"word" "definition"
"박-태원" "소설가(1909~1986). 호는 구보(丘甫/仇甫). 구인회(九人會)의 일원으로서 예술파적 소설을 지향하였다. 독특한 문체를 시도하였으며 주로 소시민의 생활을 소재로 한 심리 소설과 세태 소설을 썼다. 작품에 , ,  따위가 있다."
