"word" "definition"
"네덜란드^침략^전쟁" "네덜란드 전쟁에서 패한 프랑스의 루이 십사세가 1672년에 영국, 스웨덴 등과 동맹하여 네덜란드에 침입하여 벌인 전쟁. 총독 빌럼 삼세가 프로이센, 오스트리아, 에스파냐와 결탁하여 루이 십사세를 고립시켜 1678년에 전쟁을 종결하고 네이메헌 강화를 체결하였다."
