"word" "definition"
"메타-수학" "공리에서 수학을 논리적인 연역에 의하여 추론해 가는 체계로 보고, 그 공리론적 체계로서의 수학을 대상으로 하는 학문. 독일의 수학자 힐베르트가 제창했다."
