"word" "definition"
"난티잎-개암나무" "자작나뭇과의 낙엽 활엽 관목. 높이는 3미터 정도이며, 잎은 어긋나고 달걀꼴 원형 또는 넓은 도란형이며 잎자루에는 털이 있다. 암수한그루로 3월에 꽃이 피며 웅화수는 이삭 모양으로 아래로 처지며 자화수는 겨울눈 같은 모양이다. 열매는 둥근 견과(堅果)로 10월에 익는다. 열매는 식용ㆍ약용하고 나무는 땔감으로 쓴다. 산기슭의 양지바른 곳에 자라는데 한국, 일본, 중국 등지에 분포한다. (Corylus heterophylla)"
