"word" "definition"
"백-신애" "소설가(1908~1939). 본명은 무잠(武岑). 1929년 단편 소설 로 문단에 데뷔한 여성으로, 현실주의적 작품들을 발표했다. 작품에 , ,  따위가 있다. "
