"word" "definition"
"자연^신학" "신의 존재 및 그 진리의 근거를 초자연적인 계시나 기적에서 구하지 아니하고, 인간의 이성이 인식할 수 있는 자연적인 것에서 구하는 신학. 초자연의 특정한 교리에 의지하는 신학과 대응하는 것으로, 이신론이 그 전형이라 할 수 있다. ≒자연적 신학."
