"word" "definition"
"우방" "『역사』조선 시대에 둔, 교방에 속하여 속악(俗樂)을 연주하고 전습(傳習)하는 일을 맡아보던 부서."
"우방" "『음악』‘향악02’을 달리 이르는 말. 악기 배열에서, 향악기를 오른쪽에 베푼다는 데서 나온 말이다."
