"word" "definition"
"삼대^추증" "조선 시대에, 벼슬아치의 직계 존속 삼대에 관직을 추증하던 일. 종이품 이상의 종친, 문관, 무관, 음관(蔭官)을 대상으로 하여 그 아버지는 본인과 동등하게, 할아버지는 한 등을 낮추고, 증조할아버지는 또 한 등을 낮추어 제수하며, 그 아내들도 지아비의 벼슬에 상당한 작호(爵號)를 받았다. ≒삼대 추영."
