"word" "definition"
"무히카라이네스" "아르헨티나의 소설가ㆍ미술 평론가(1910~1984). 역사적 인물과 사건에 신화와 환상의 세계를 조화한 작품을 썼다. 작품에 , ,  따위가 있다."
