"word" "definition"
"집파릿-과" "곤충강 파리목의 한 과. 사람과 가축에 병원체를 옮기는 해충이 많으며, 전 세계에 100여 종이 분포한다. 딸집파리, 큰집파리, 가시산꽃파리, 남방집파리 따위가 있다. (Muscidae)"
