"word" "definition"
"동암모니아^인조^견사" "실로 짠 인조 견사의 하나. 구리를 암모니아수에 녹여 만든 진한 푸른빛 액체에 셀룰로스를 섞은 다음, 이 용액을 희황산이나 가성(苛性) 소다액으로 처리하여 뽑아낸다."
