"word" "definition"
"선-바위고사리" "고사릿과의 여러해살이풀. 높이는 30~60cm이고 뿌리줄기가 옆으로 뻗으며, 잎은 3~4회 깃 모양으로 갈라진다. 포자엽은 영양엽보다 높게 쑥 비어져 나온다. 한국, 일본 남부, 대만, 말레이시아, 인도 등지에 분포한다. (Onychium japonicum)"
