"word" "definition"
"풀-표범나비" "네발나빗과의 하나. 날개의 앞면에는 표범과 같은 무늬가 있으며 뒷날개의 뒷면은 풀색인데 흰 줄무늬가 있다. 우리나라 각지에 분포한다. (Speyeria aglaja)  "
