"word" "definition"
"아미앵^대성당" "프랑스 아미앵에 있는 대성당. 1220년에 착공한 것으로, 기술적인 완벽성이나 미술적인 가치에서 볼 때, 샤르트르와 랑스의 대성당과 함께 프랑스의 대표적 고딕 성당 건축의 하나이다. 상승감을 강조하는 균형미와 새로운 채광법, 쌍탑을 가진 서쪽 정문의 조각군이 유명하다."
