"word" "definition"
"비버" "비버과의 포유류를 통틀어 이르는 말. 몸의 길이는 60~70cm, 꼬리의 길이는 33~44cm이며, 갈색 또는 검은 갈색이다. 몸무게는 20~27kg이고, 꼬리는 넓고 편평하며 비늘로 덮여 있다. 귓바퀴는 몹시 작고 뒷발에 물갈퀴가 발달하여 헤엄을 잘 친다. 나무껍질을 주로 먹고 봄에 2~8마리의 새끼를 낳는다. 수컷의 항문샘은 약이나 향료 따위로 쓴다. 독일, 폴란드, 프랑스, 노르웨이, 러시아 등지에 분포하는 유라시아 비버와 알래스카, 캐나다, 미국 북부에 분포하는 미국 비버가 있다. ≒바다삵ㆍ해리02(海狸)."
