"word" "definition"
"계층-화" "사회 집단의 구성원이 여러 계층으로 구분됨. 또는 그렇게 함. 계층화의 방법으로는 객관적 지표에 의한 것과 대상자 자신의 주관적 판정에 의한 것이 있다.  "
