"word" "definition"
"악의-론" "중국 삼국 시대에, 위(魏)나라의 하후현(夏侯玄)이 연나라의 명장 악의(樂毅)에 대해서 쓴 소론. 진나라 왕희지가 해서(楷書)로 쓴 것이 유명하며, 해서의 법첩(法帖)이 되어 있다. "
