"word" "definition"
"플로베르" "프랑스의 소설가(1821~1880). 개인의 감정이나 주관을 뛰어넘은 객관적 창작 태도를 강조하여 자연주의 문학의 기반을 마련하였다. 대표작으로 , ,  따위가 있다."
