"word" "definition"
"홍머리-오리" "오릿과의 새. 몸의 길이는 48cm 정도로 물오리와 비슷하며 머리는 암컷이 붉은 갈색이고 수컷은 누런 백색이다. 겨울새로 우리나라에는 9~10월에 온다. 연못, 논, 호수 등지에 큰 무리를 이루고 사는데 북아메리카, 사할린, 아시아 및 유럽의 중ㆍ북부, 일본, 중국 등지에 분포한다. (Anas penelope) "
