"word" "definition"
"로카르노^조약" "1925년에 스위스 남부의 로카르노에서 체결한 중부 유럽의 안전 보장에 관한 조약. 영국, 프랑스, 독일, 이탈리아, 벨기에 5개국 간의 상호 안전을 보장하고 독일과 벨기에, 프랑스, 폴란드, 체코슬로바키아 사이에 독일 국경의 현상 유지, 상호 불가침, 중재 재판 따위를 규정하여 제일 차 세계 대전 후의 유럽 안정을 꾀하였으나, 1936년에 독일에 의하여 파기되었다."
