"word" "definition"
"오 헨리" "미국 단편 소설 작가(1862~1910). 본명은 윌리엄 시드니 포터(William Sydney Porter). 서민 생활을 소재로 유머와 애수에 넘치는 작품을 썼다. 작품에 , ,  따위가 있다."
