"word" "definition"
"무역^선언" "1974년에 경제 협력 개발 기구의 각료 이사회가 채택한 무역 자숙(自肅)에 관한 선언. 각국이 일방적인 무역 제한 조치를 1년간 보류한다는 내용으로, 그 뒤 해마다 갱신(更新)되었다."
