"word" "definition"
"마리보" "프랑스의 극작가ㆍ소설가(1688~1763). 몰리에르식의 전통적 희극을 개혁하여 여성의 연애 심리에 대한 미묘하고 섬세한 분석을 특색으로 하는 희극을 창조하였다. 세련된 사고와 문체는 ‘마리보타지’라고 불리어 뮈세, 지로두 등에 큰 영향을 주었다. 작품에 , ,  등 30여 편이 있다."
