"word" "definition"
"정대업지무" "종묘 제례 때에 추던 춤의 하나. 정재(呈才)에는 여악(女樂), 제향(祭享)에는 남악(男樂)을 썼으며 향악과 당악을 섞어서 하였다. 검, 창, 활, 화살을 든 내무(內舞) 36명과 소라, 북, 오색기를 든 외무(外舞) 35명이 곡진(曲陣), 직진(直陣), 예진(銳陣), 원진(圓陣), 방진(方陣)으로 진형(陣形)을 바꾸어 가면서 춘다. ≒정대업「1」."
