"word" "definition"
"오위" "조선 문종 원년(1451)에 개편을 시작하여 세조 3년(1457)에 완성한 중앙 군사 조직. 다섯 위(衛)로 개편하였는데, 중위(中衛)로 의흥위(義興衛), 좌위(左衛)로 용양위(龍驤衛), 우위(右衛)로 호분위(虎賁衛), 전위(前衛)로 충좌위(忠佐衛), 후위(後衛)로 충무위(忠武衛)를 두고, 한 위를 다섯 부(部), 한 부를 네 통(統)으로 나누어, 전국의 군사를 모두 여기에 속하게 하였다."
