"word" "definition"
"헌관" "나라에서 제사를 지낼 때 임시로 임명하던 제관. 큰 제사에서는 임금이 초헌(初獻)을, 왕세자가 아헌(亞獻)을, 영의정이 종헌(終獻)을 하는데, 일반 제사에서는 문무 당상관이 이를 맡아 하였다."
