"word" "definition"
"로소" "이탈리아의 화가(1494~1540). 본명은 조반니 바티스타 데자코포 디가스파레. 1530년에 프랑스의 프랑수아 일세의 궁전에 가서 프랑스의 마니에리슴 퐁텐블로 양식을 창시하였다. 작품에 , ,  따위가 있다."
