"word" "definition"
"멘델스존" "독일의 작곡가(1809~1847). 낭만주의적 경향의 피아노 소품집 의 부수 음악으로 명성을 떨치고, 19세기 낭만파의 지도자적 역할을 하였다. 작품에 , 교향곡 제4번  따위가 있다. "
