"word" "definition"
"루오" "프랑스의 화가(1871~1958). 정신적ㆍ사상적으로 깊이 있는 표현을 하여 현대의 종교 화가로서는 으뜸으로 꼽히며, 이러한 경향으로 야수파의 화풍을 확립하였다. 작품에 , , ,  따위가 있다."
