"word" "definition"
"칠-보리" "깨달음의 지혜를 얻는 데 도움이 되는 일곱 가지 행법. 마음에 외어 잊지 아니하는 염(念) 보리, 지혜로써 참과 거짓을 가리는 택법(擇法) 보리, 정법을 정려하는 정진(精進) 보리, 정법을 얻어 환희하는 희(喜) 보리, 몸과 마음이 경쾌하고 평안한 경안(輕安) 보리, 선정에 들어 마음의 평온을 흐트러뜨리지 않는 정(定) 보리, 마음이 치우치지 아니하고 고른 사(捨) 보리를 이른다."
