"word" "definition"
"당회" "장로교, 성결교 등에서, 교회 안의 목사와 장로가 모이는 회합. 모든 교인의 신앙 행위를 관찰하고 학습ㆍ입교ㆍ세례 따위의 사무를 처리하며, 장로와 집사의 선출ㆍ출교(黜敎)ㆍ해벌(解罰) 따위를 감독한다."
