"word" "definition"
"의정" "중국 당나라의 승려(635~713). 671년 인도로 건너가 날란다에서 불교의 오의(奧義)를 닦고, 695년에 범본 불전(梵本佛典) 406부를 가지고 돌아왔다. 화엄경, 유식(唯識), 밀교(密敎) 따위의 불전을 번역하였다. 저서로 ≪남해기귀내법전(南海寄歸內法傳)≫, ≪대당서역구법고승전≫ 따위가 있다."
