"word" "definition"
"뿔-잠자리" "뿔잠자릿과의 곤충. 몸의 길이는 3cm 정도이며, 두흉부는 누런빛을 띤 갈색 또는 붉은빛을 띤 갈색에 긴 털이 빽빽이 나 있고, 더듬이는 검은 갈색인데 길다. 등의 뒤 가장자리는 암컷이 황색, 수컷은 붉은빛을 띤 갈색이다. 날개는 투명한데, 앉을 때 위로 뻗친다. 완전 변태 하고 성충은 여름에 나와 풀밭에 모이는데 애벌레는 개미귀신과 같다. 한국, 일본, 중국, 대만 등지에 분포한다. ≒각청령. (Hybris subjacens)"
