"word" "definition"
"오슬로^협정" "1932년에 스웨덴, 노르웨이, 덴마크, 핀란드, 벨기에, 네덜란드, 룩셈부르크의 7개국이 맺은 협정. 세계 공황으로 경제 위기에 직면한 소국의 이익을 지키기 위한 경제 협력을 목적으로 하고 정치적 중립 유지 문제를 다루었으나 제이 차 세계 대전의 발발로 무산되었다."
