"word" "definition"
"빨판-상어" "빨판상엇과의 바닷물고기. 몸의 길이는 30~40cm이고 가느다랗고 길며, 등 쪽은 엷은 갈색, 배 쪽은 암색이고 옆구리 중앙에 폭넓은 암색의 세로띠가 있다. 머리 위에는 등지느러미가 변하여 된 달걀 모양의 빨판이 있는데, 다른 큰 물고기의 입 아래쪽에 빨판으로 붙어 산다. 식용하나 맛은 좋지 않다. 한국, 일본의 오키나와 및 세계의 온대와 열대 해역에 널리 분포한다. (Echeneis naucrates)"
