"word" "definition"
"선원계보기략" "조선 왕실의 족보. 숙종 때 처음 간행한 뒤에, 새 임금이 즉위할 때마다 보간(補刊)하다가 광무 1년(1897)에 모두 합쳐서 펴냈다. 총서(總序), 범례(凡例), 선계(先系), 계서도(繼序圖), 세계(世系), 팔고조도(八高祖圖) 따위를 수록하였다. 6책. ≒선원록."
