"word" "definition"
"수월용률" "국악에서, 달과 절후에 따라 해당 으뜸음의 곡조를 쓰던 일. 음력으로 11월 동지에 황종(黃鍾), 12월 대한에 대려(大呂), 1월 우수ㆍ경칩에 태주(太簇), 2월 춘분에 협종(夾鍾), 3월 청명에 고선(姑洗), 4월 소만에 중려(仲呂), 5월 하지에 유빈(蕤賓), 6월 대서에 임종(林鍾), 7월 처서에 이칙(夷則), 8월 추분에 남려(南呂), 9월 상강에 무역(無射), 10월 소설에 응종(應鍾)을 각각 으뜸음으로 하였다."
