"word" "definition"
"소나무-좀" "나무좀과의 곤충. 몸의 길이는 4mm 정도이고 타원형이며, 검은 갈색 또는 검은색 광택이 나는 회색 털이 빽빽이 나 있다. 더듬이는 누런 갈색인데 끝이 둥글고 앞등판은 앞쪽이 좁다. 아주 흔한 종류로, 소나무류의 줄기에 침입하여 번식하는데 한국, 일본, 대만, 중국, 유럽, 북미 등지에 널리 분포한다. ≒소나무자치. (Tomicus piniperda)"
