"word" "definition"
"국제-단위계" "미터 협약에 따른 측정 단위를 국제적으로 통일한 체계. 기본 단위로서 길이에 미터(m), 질량에 킬로그램(kg), 시간에 초(s), 전류에 암페어(A), 온도에 켈빈(K), 물량에 몰(mol) 및 광도에 칸델라(cd)의 7개가 있으며, 다른 모든 측정 단위는 이들로부터 유도된 것이다. 1960년 제11회 국제 도량형 총회에서 결정하였다. ≒에스아이01(SI)."
