"word" "definition"
"대검" "칼을 참. 또는 그 칼."
"대검" "『군사』가까운 거리에 있는 적과 싸울 때 소총에 꽂아 쓰는 작은 칼. 평소에는 탄띠에 차고 다닌다. ≒총검(銃劍)「3」."
