"word" "definition"
"사랑-놀래기" "놀래깃과의 바닷물고기. 몸의 길이는 40cm 정도이며, 등 쪽은 주홍색, 배 쪽은 담황색이고, 옆구리에는 흰색 반점이 있다. 주둥이는 길고 뾰족하며 양쪽 턱에는 두 줄의 이가 있다. 한국, 일본, 미국 하와이, 뉴기니, 오스트레일리아 등지에 분포한다. (Bodianus oxycephalus)"
