"word" "definition"
"팔고" "고(顧)는 선덕(善德)을 베풀어 사람을 돌보아 준다는 뜻으로, 중국 후한 영제(靈帝) 때의 여덟 사람의 명사(名士)를 이르는 말. 곧 곽태(郭泰), 범방(范滂), 윤훈(尹勳), 파숙(巴肅), 종자(宗慈), 하복(夏馥), 채연(蔡衍), 양척(羊陟)을 이른다."
