"word" "definition"
"김-광균" "시인(1914~1993). 신석초, 서정주 등과 ≪자오선≫, ≪시인 부락≫ 따위의 동인지에서 활약하였다. 온건하고 회화적인 시풍을 나타내 1930년대 모더니즘 계열의 대표적 시인으로 평가된다. 시집에 ≪와사등≫, ≪기항지≫, ≪황혼가≫, ≪임진왜란≫ 따위가 있다."
