"word" "definition"
"가죽지의" "가죽지의과의 엽상 지의류. 지의체는 둥근판 모양이고 사다리꼴로 바위에 붙는다. 아랫면과 윗면에 모두 피층이 있으며 속은 흰색이다. 주로 개울 바위에 붙어  사는데 우리나라 각지에 분포한다."
