"word" "definition"
"고수율^펄프" "수율이 화학 펄프보다 높은 펄프. 수율이 50~60%로 높으면서도 화학 펄프와 성질이 비슷하다. 고급 종이, 인쇄용지, 신문용지 따위를 만드는 데에 쓴다."
