"word" "definition"
"뷰렛" "적정(滴定) 따위에서, 떨어뜨리는 액체의 부피를 측정하는 데 쓰는 실험 기구. 정밀한 눈금이 그려진 유리로 된 직경이 일정한 관으로 하단은 가늘고 용액을 작은 방울로 떨어뜨릴 수 있도록 되어 있다. "
