"word" "definition"
"되샛-과" "조강 참새목의 한 과. 식물의 씨를 먹는 전형적인 새로 부리가 두껍고 짧다. 대부분이 숲에 살며 둥근 둥지를 나뭇가지에 짓는다. 전 세계에 되새, 방울새, 검은머리방울새, 양지니, 멋쟁이, 콩새, 밀화부리 따위의 약 125종이 있다. (Fringillidae)"
