"word" "definition"
"카프카" "체코슬로바키아 태생의 독일 소설가(1883~1924). 유대인으로, 인간 존재의 부조리성을 초현실주의 수법으로 파헤쳐 현대 실존주의 문학의 선구자가 되었다. 작품에 , , ,  따위가 있다."
