"word" "definition"
"벚나무사향-하늘소" "하늘솟과의 하나. 몸의 길이는 3~3.8cm이며 머리, 더듬이, 딱지날개, 다리는 남빛을 띤 검은색이고 등에는 혹이 있으며 앞가슴은 선명한 붉은색이다. 살구나무에 많이 모이고 한국, 몽골, 만주 등지에 분포한다. ≒송장하늘소. (Aromia bungii)"
