"word" "definition"
"합성^화학^공업" "저분자 화합물을 원료로 하여 여러 가지 고분자 화합물 제품을 합성하는 공업. 주요 제품으로 합성수지, 합성 섬유, 합성물감, 합성 고무, 합성 세제, 합성 향료, 의약품, 농약 따위가 있다."
