"word" "definition"
"사시-나무" "버드나뭇과의 낙엽 활엽 교목. 잎은 어긋나고 둥근 달걀 모양으로 물결 모양의 톱니가 있다. 암수딴그루로 4월에 잎보다 앞서 꽃이 피는데 웅화수는 원뿔 모양이고 자화수는 좁은 원기둥 모양이다. 열매는 삭과(蒴果)로 5월에 익는다. 상자, 성냥개비, 제지용 따위에 쓴다. 산 중턱 밑의 화전 터에 많이 나는데 한국, 만주, 시베리아 등지에 분포한다. ≒백양02(白楊)「2」ㆍ왜사시나무. (Populus davidiana)"
