"word" "definition"
"쇠부리-도요" "도욧과의 새. 머리 위, 뒷머리, 등은 검은 갈색이고 머리 가운데는 붉은빛을 띤 회색 줄이 있다. 가슴, 배, 겨드랑이는 노르스름하다. 겨울에는 몸 위쪽의 빛깔이 엷게 변한다. 시베리아와 몽골에서 번식하고, 필리핀, 모로코, 호주에서 겨울을 보낸다. (Numenius minutus)"
