"word" "definition"
"십지" "보살이 수행하는 오십이위(五十二位) 단계 가운데 제41위에서 제50위까지의 단계. 환희지(歡喜地), 이구지(離垢地), 명지(明地), 염지(焰地), 난승지(難勝地), 현전지(現前地), 원행지(遠行地), 부동지(不動地), 선혜지(善慧地), 법운지(法雲地)이다. 부처의 지혜를 생성하고 온갖 중생을 교화하여 이롭게 하는 단계이다."
