"word" "definition"
"손목-뼈" "사람의 손바닥의 손목 부분을 이루는 여덟 개의 짧은뼈를 통틀어 이르는 말. 위아래 두 줄로 네 개씩 있으며, 손배뼈, 반달뼈, 세모뼈, 콩알뼈, 큰마름뼈, 작은마름뼈, 알머리뼈, 갈고리뼈 따위로 이루어져 있다. ≒수근골ㆍ완골02(腕骨). "
