"word" "definition"
"검은-딱새" "딱샛과의 새. 몸은 짧아 13cm 정도이고, 날개의 길이는 7cm 정도이다. 여름털은 머리, 목, 등, 날개, 꽁지가 검고 배는 흰색이다. 목 옆과 날개에 큰 흰무늬가 있다. 겨울털은 등 쪽이 금빛을 띠는 붉은색, 배는 옅은 황갈색이다. 한국, 중국, 사할린, 일본 등지에 분포한다. (Saxicola torquata)"
