"word" "definition"
"황남^대총" "경상북도 경주시 황남동에 있는 신라 때의 고분. 돌무지덧널무덤으로 신라 고분 가운데 그 규모가 가장 크며, 북분(北墳)과 남분(南墳)으로 이루어진 쌍무덤이다. 발굴 때 북분에서는 금제 허리띠, 금관 등의 부장품이 나왔고 남분에서는 유리제 병 및 배, 금목걸이 등의 부장품이 나왔다. 금관은 국보 제191호, 금제 허리띠는 국보 제192호, 유리제 병 및 배는 국보 제193호, 금목걸이는 국보 제194호이다. ≒경주 황남동 구십팔 호 고분."
