"word" "definition"
"크레치머" "독일의 정신 의학자(1888~1964). 체격과 기질 사이에 대응 관계가 있음을 발견하고 성격 유형론을 전개하였다. 천재, 히스테리, 망상에 대하여 연구하였으며 저서에 ≪체격과 성격≫이 있다."
