"word" "definition"
"올림픽^성화" "올림픽 대회 기간 동안 주 경기장의 성화대에 켜 놓는 횃불. 고대 올림피아 제전의 개최지인 그리스 올림피아의 제우스 제단 유적에서 태양 광선으로 채화(採火)하도록 되어 있으며, 올림픽 개회일에 주 경기장에 도착하는 것이 관례이다. ≒오륜 성화."
